,_id,leftStartingZone,climb,__v,metadata.scouterName,metadata.matchNumber,metadata.robotTeam,metadata.robotPosition,startingZone.start1,startingZone.start2,startingZone.start3,pickupLocation.source1,pickupLocation.source2,pickupLocation.ground1,pickupLocation.ground2,pickupLocation.ground3,placement.deposit1,placement.deposit2,placement.deposit3,placement.deposit4,placement.deposit5,placement.deposit6,autoCoral.L1,autoCoral.L2,autoCoral.L3,autoCoral.L4,autoAlgae.netRobot,autoAlgae.processor,autoAlgae.remove,teleCoral.L1,teleCoral.L2,teleCoral.L3,teleCoral.L4,teleAlgae.netRobot,teleAlgae.processor,teleAlgae.remove
136,67c381853822051181ced043,True,none,0,Nicholas,25,2375.0,red_2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,2,0,0,2,0
137,67c381853822051181ced045,True,park,0,Stephen ,26,1159.0,red_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,67c381853822051181ced047,True,park,0,Stephen ,27,10147.0,red_2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,4,0,0,0,0,0,0
139,67c3819d3822051181ced053,False,failed,0,David G.,23,3863.0,red_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,1,0,1,5,0,0,1,2
140,67c3819d3822051181ced055,False,none,0,David G.,24,2839.0,red_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,1,0,0,0,0
141,67c3819d3822051181ced057,False,none,0,David G.,25,6657.0,red_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0
142,67c3819d3822051181ced059,True,deep,0,Nuvya G,26,3255.0,red_3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,1,5,0,2
143,67c3819d3822051181ced05b,True,deep,0,Nuvya G,27,2543.0,red_3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,3,0,3,0
144,67c381b43822051181ced067,True,none,0,andy :),24,5817.0,blue_1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,3,3
145,67c381b43822051181ced069,True,park,0,andy :),25,4.0,blue_1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,3,6
146,67c381b43822051181ced06b,False,park,0,Ethan P.,27,9534.0,blue_1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,67c383273822051181ced073,True,none,0,Chiamaka,23,114.0,red_1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,1,0,0,3
148,67c383273822051181ced075,True,deep,0,Chiamaka,24,4414.0,red_1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,0,0,1,0,0,0,0,2,2,4,0,2,3
149,67c383273822051181ced077,True,none,0,Adrian,25,6766.0,red_1,True,False,False,True,False,False,False,False,True,False,False,False,False,True,0,0,0,0,0,0,1,6,0,0,0,0,1,1
150,67c383273822051181ced079,True,park,0,Josie,26,3759.0,red_1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,2,0,0,1,0,0
151,67c383273822051181ced07b,False,park,0,Josie,27,8015.0,red_1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,1,4,0,0,0,0,0,0,0,0,0,0
152,67c383273822051181ced07d,True,park,0,Josie,28,6885.0,red_1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,2,0,0,0,0,0
153,67c383383822051181ced08b,False,none,0,Maddie,23,991.0,blue_2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,67c383383822051181ced08d,True,park,0,Maddie,24,2658.0,blue_2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,67c383383822051181ced08f,True,failed,0,Maddie,25,702.0,blue_2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,4,0,0,0
156,67c383383822051181ced091,False,park,0,Alex,26,8768.0,blue_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,4,0,0,2,0,0,0
157,67c383383822051181ced093,True,deep,0,Alex,27,3598.0,blue_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,8,0,0,0
158,67c383383822051181ced099,True,deep,0,Alex,28,9452.0,blue_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,4,0,0,0
159,67c383413822051181ced0a3,True,park,0,Jacob,23,10120.0,blue_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,4,0,0,0
160,67c383413822051181ced0a5,False,park,0,Jacob,24,8119.0,blue_3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,3,4
161,67c383413822051181ced0a7,True,park,0,Jacob,25,4400.0,blue_3,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0,0,0,2,0,0,0,0,1,4,4,0,0,0
162,67c383413822051181ced0a9,True,park,0,Mali,27,5025.0,blue_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,2,0,0,0,0,0,0
163,67c383413822051181ced0ab,True,none,0,Mali,28,3881.0,blue_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,1,2,0,0,0,0
164,67c383663822051181ced0f3,True,none,0,Nuvya G,28,399.0,red_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,4,0
165,67c383803822051181ced0f7,True,none,0,Stephen ,28,8891.0,red_2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,3,0,1,4
166,67c38fdfa522b4c28eabe058,True,park,0,Ethan P.,28,2485.0,blue_1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,6,1,0,3
167,67c38fdfa522b4c28eabe05a,True,park,0,Ethan P.,29,1452.0,blue_1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168,67c38fdfa522b4c28eabe05c,True,park,0,Ethan P.,30,3647.0,blue_1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0
169,67c38fdfa522b4c28eabe05e,True,deep,0,Ethan P.,31,3863.0,blue_1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,1,6,0,0,1,3
170,67c38fdfa522b4c28eabe060,True,park,0,Ethan P.,32,1159.0,blue_1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0
171,67c38fdfa522b4c28eabe062,True,none,0,Ethan P.,33,2839.0,blue_1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0
172,67c38fdfa522b4c28eabe06e,True,none,0,Ethan P.,34,4.0,blue_1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,2,0,0,3,6
173,67c38fdfa522b4c28eabe070,True,park,0,Ethan P.,35,4201.0,blue_1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,1,0,0,0,0,2,3,3,0,0,1
174,67c38fefa522b4c28eabe0cc,True,none,0,Alex,29,114.0,blue_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1
175,67c38fefa522b4c28eabe0ce,True,none,0,Alex,30,2102.0,blue_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,3,1,4,3,0,0,2
176,67c38fefa522b4c28eabe0d0,False,none,0,Alex,31,991.0,blue_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,67c38fefa522b4c28eabe0d2,True,none,0,Alex,32,6766.0,blue_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,1,0,2,0,0,3
178,67c38fefa522b4c28eabe0d4,True,none,0,Alex,33,6885.0,blue_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,3,0,0,0,0,0,0
179,67c38fefa522b4c28eabe0d6,False,none,0,Alex,34,2375.0,blue_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,2,3,0,0,0,0
180,67c38fefa522b4c28eabe0e2,True,park,0,Alex,35,5515.0,blue_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,2,1,3,0,0,0
181,67c39006a522b4c28eabe0e8,False,deep,0,Josie,29,988.0,red_1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,67c39006a522b4c28eabe0ea,True,shallow,0,Josie,30,1388.0,red_1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,3,0,0,0
183,67c39006a522b4c28eabe0ec,True,park,0,Josie,31,610.0,red_1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,2,1,4,0,0,0
184,67c39006a522b4c28eabe0ee,True,park,0,Josie,32,8119.0,red_1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,1,0,0,0,0,0,3,2
185,67c39006a522b4c28eabe0f0,True,park,0,Josie,33,8891.0,red_1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,4,0,1
186,67c39006a522b4c28eabe0f2,True,park,0,Josie,34,6560.0,red_1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,3,0,0,0,2
187,67c39006a522b4c28eabe0fe,True,deep,0,Josie,35,1452.0,red_1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,2,0,0,1,0,0,0
188,67c39015a522b4c28eabe104,True,shallow,0,Mali,29,498.0,blue_3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,0,5,0,0,0
189,67c39015a522b4c28eabe107,True,none,0,Mali,30,5515.0,blue_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0,0,0
190,67c39015a522b4c28eabe10a,True,park,0,Mali,31,9772.0,blue_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,67c39015a522b4c28eabe10c,True,park,0,Mali,32,3598.0,blue_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,1,4,4,0,0,0
192,67c39015a522b4c28eabe10e,True,park,0,Mali,33,702.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,2,2,0,1
193,67c39015a522b4c28eabe110,True,none,0,Mali,34,3759.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,4,3,0,0,0,0
194,67c39015a522b4c28eabe112,True,park,0,Mali,35,2485.0,blue_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,4,3,0,0
195,67c39027a522b4c28eabe120,True,none,0,Stephen ,29,6560.0,red_2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,2,0,6,0,0,0,3
196,67c39027a522b4c28eabe124,True,park,0,Stephen ,30,10120.0,red_2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,3,0,0,0,1
197,67c39027a522b4c28eabe126,True,none,0,Stephen,31,6657.0,red_2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,1,1,1,1,0,2,2
198,67c39027a522b4c28eabe128,True,deep,0,Stephen,32,5137.0,red_2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,2,5,0,0,0
199,67c39027a522b4c28eabe12c,True,deep,0,Stephen,33,4414.0,red_2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,1,0,0,1,3,5,5,3,0,1,0
200,67c39027a522b4c28eabe12f,True,park,0,Stephen,34,3881.0,red_2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0
201,67c39027a522b4c28eabe134,False,failed,0,Stephen,35,3255.0,red_2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,4,7,0,0,3
202,67c3903ca522b4c28eabe13c,True,park,0,Nuvya G,29,2584.0,red_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,5,2,0,3
203,67c3903ca522b4c28eabe13e,True,failed,0,Nuvya G,30,4201.0,red_3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,1,0,0,0,2,2,1,3,0,0,1
204,67c3903ca522b4c28eabe140,True,park,0,Nuvya G,31,6658.0,red_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,67c3903ca522b4c28eabe142,True,none,0,Nuvya G,32,9534.0,red_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,67c3903ca522b4c28eabe144,True,park,0,Nuvya G,33,5025.0,red_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,3,0,0,0,0,0,0
207,67c3903ca522b4c28eabe146,True,none,0,Nuvya G,34,8015.0,red_3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,5,0,0,0
208,67c3903ca522b4c28eabe152,True,park,0,Nuvya G,35,10147.0,red_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,4,0,0,0,0,0,0
209,67c39fefa522b4c28eabe1b3,True,none,0,Stephen,36,2102.0,red_2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,1,5,2,2,0,1,1
210,67c39fefa522b4c28eabe1b5,True,park,0,Stephen,37,988.0,red_2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,67c39fefa522b4c28eabe1b7,True,none,0,Stephen,38,5817.0,red_2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0,0,0,1,0,0,0,0,1,2,1,0,0,2
212,67c39fefa522b4c28eabe1b9,True,none,0,Stephen,39,6560.0,red_2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,4,0,0,0,3
213,67c39fefa522b4c28eabe1bb,True,deep,0,Stephen,40,3255.0,red_2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,5,4,3,1,0,1
214,67c39fefa522b4c28eabe1bd,True,none,0,Stephen,41,9772.0,red_2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215,67c39fefa522b4c28eabe1c9,True,failed,0,Stephen,42,702.0,red_2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,1,6,1,0,1
216,67c39fefa522b4c28eabe1cb,True,failed,0,Stephen,43,2543.0,red_2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,4,0,0,0
217,67c3a005a522b4c28eabe1d3,True,park,0,Nuvya G,36,9452.0,red_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0
218,67c3a005a522b4c28eabe1d5,True,park,0,Nuvya G,37,3647.0,red_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1
219,67c3a005a522b4c28eabe1d7,True,park,0,Nuvya G,38,399.0,red_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,2,5,0,1,1
220,67c3a005a522b4c28eabe1d9,True,park,0,Nuvya G,39,9534.0,red_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,67c3a005a522b4c28eabe1db,True,none,0,Nuvya G,40,6885.0,red_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,67c3a005a522b4c28eabe1dd,True,park,0,Nuvya G,41,10147.0,red_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,8,0,0,0,0,0,0
223,67c3a005a522b4c28eabe1e9,True,none,0,Nuvya G,42,2485.0,red_3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,5,2,0,2
224,67c3a005a522b4c28eabe1eb,True,none,0,Nuvya G,43,4.0,red_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,2,5
225,67c3a03ba522b4c28eabe1f3,False,deep,0,Josie,36,2584.0,red_1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,1,0,0,0,0,0,1,1,0,2
226,67c3a03ba522b4c28eabe1f5,False,shallow,0,Josie,37,498.0,red_1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,0,6,0,0,0
227,67c3a03ba522b4c28eabe1f7,False,shallow,0,Josie,38,3863.0,red_1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,4,0
228,67c3a03ba522b4c28eabe1f9,False,none,0,Josie,39,9599.0,red_1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,3,0,0,0,0
229,67c3a03ba522b4c28eabe1fc,True,deep,0,Josie,40,4414.0,red_1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,2,0,0,0,4,0,1,2,0,1,1
230,67c3a03ba522b4c28eabe1ff,True,none,0,Josie,41,5515.0,red_1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0
231,67c3a03ba522b4c28eabe203,False,deep,0,Josie,42,5025.0,red_1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0
232,67c3a03ba522b4c28eabe209,True,park,0,Josie,43,5817.0,red_1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,3,0,0,0
233,67c3a0bda522b4c28eabe273,True,park,0,Ethan P.,36,6658.0,blue_1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,67c3a0bda522b4c28eabe275,True,none,0,Ethan P.,37,8768.0,blue_1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,3,0,0,0
235,67c3a0bda522b4c28eabe277,True,park,0,Ethan P.,38,114.0,blue_1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,1,0,0,0,1,0,1,2,0,0,2
236,67c3a0bda522b4c28eabe279,True,park,0,Ethan P.,39,4400.0,blue_1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0,0,1,0,0,0,2,0,2,4,0,0,1
237,67c3a0bda522b4c28eabe27b,True,park,0,Ethan P.,40,1452.0,blue_1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0,0,1
238,67c3a0bda522b4c28eabe27d,True,failed,0,Ethan P.,41,2584.0,blue_1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,1,1,0,1,0,0,2,4,0,0,0
239,67c3a0bda522b4c28eabe28a,False,park,0,Ethan P.,42,991.0,blue_1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,2
240,67c3a0e2a522b4c28eabe28f,False,deep,0,Alex,36,2543.0,blue_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0,0,1
241,67c3a0e2a522b4c28eabe291,True,none,0,Alex,37,610.0,blue_2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,4,3,4,0,0,1
242,67c3a0e2a522b4c28eabe293,True,park,0,Alex,38,1388.0,blue_2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,4,0,0,5,0,0,0
243,67c3a0e2a522b4c28eabe295,True,park,0,Alex,39,3881.0,blue_2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,3,3,1,0,0,0,0
244,67c3a0e2a522b4c28eabe297,True,park,0,Alex,40,1159.0,blue_2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,2,0,0,0,0,0,0
245,67c3a0e2a522b4c28eabe299,True,none,0,Alex,41,2839.0,blue_2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,2,3,0,0,0,0
246,67c3a0e2a522b4c28eabe2a5,False,none,0,Alex,42,610.0,blue_2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,3,5,0,0,0
247,67c3a0e2a522b4c28eabe2a7,True,none,0,Alex,43,10120.0,blue_2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,1,1,6,0,0,0
248,67c3a1dca522b4c28eabe2af,True,none,0,Nuvya G,44,114.0,red_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,1,0,2
249,67c3a1f8a522b4c28eabe2b3,True,none,0,Stephen,44,6766.0,red_2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,1,0,5,0,0,0,2
250,67c3a56fa522b4c28eabe2db,False,park,0,Mali,36,991.0,blue_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251,67c3a56fa522b4c28eabe2dd,True,none,0,Mali,37,10120.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,2,1,0,0,1
252,67c3a56fa522b4c28eabe2df,True,park,0,Mali,38,2658.0,blue_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,67c3a56fa522b4c28eabe2e1,True,park,0,Mali,39,5137.0,blue_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,3,3,0,0,1
254,67c3a56fa522b4c28eabe2e3,True,none,0,Mali,40,2375.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,1,0,0,1,0
255,67c3a56fa522b4c28eabe2e5,True,park,0,Mali,41,8119.0,blue_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,6,0
256,67c3a56fa522b4c28eabe2f1,True,failed,0,Mali,42,3647.0,blue_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,67c3a56fa522b4c28eabe2f3,True,park,0,Mali,43,988.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,67c3a56fa522b4c28eabe2f5,False,park,0,Nathan,44,9599.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,2,2,0,0,0,1
259,67c3a56fa522b4c28eabe2f7,False,park,0,Nathan,45,8768.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0
260,67c3a56fa522b4c28eabe2f9,True,none,0,Nathan,46,8891.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0
261,67c3a57da522b4c28eabe307,True,park,0,Jacob,45,399.0,red_1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,8,0,0,0
262,67c3a57da522b4c28eabe309,True,park,0,Jacob,46,3598.0,red_1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,2,4,0,0,0
263,67c3a7b3a522b4c28eabe30f,True,none,0,DeNeefe,45,9452.0,red_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,2,0,1,0,0,0
264,67c3a7b3a522b4c28eabe311,False,deep,0,DeNeefe,46,498.0,red_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,3,4,0,0,3
265,67c3a7c2a522b4c28eabe317,True,none,0,Chiamaka,45,6657.0,red_2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,2,2,1,0,0,3,1
266,67c3a7c2a522b4c28eabe319,True,park,0,Chiamaka,46,3759.0,red_2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,5,3,0,0,0,0
267,67c3a7c2a522b4c28eabe31c,False,none,0,Chiamaka,47,3647.0,red_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,67c3a7c8a522b4c28eabe323,True,deep,0,Andy :),44,4400.0,blue_2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,2,0,0,0,0,2,2,5,0,0,1
269,67c3a7c8a522b4c28eabe325,True,deep,0,Andy :),45,4201.0,blue_2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,4,6
270,67c3a7c8a522b4c28eabe327,True,failed,0,Andy :),46,6658.0,blue_2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,67c3a7d4a522b4c28eabe32f,True,none,0,David G.,44,8015.0,blue_1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,2,0,0,0,0,2,0,1,0,1,1
272,67c3a7d4a522b4c28eabe331,True,park,0,David G.,45,2658.0,blue_1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,67c3a7d4a522b4c28eabe333,True,deep,0,David G.,46,1388.0,blue_1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,6,0,0,0
274,67c3b0aea522b4c28eabe3b2,True,park,0,Chiamaka,47,3647.0,red_2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,67c3b0aea522b4c28eabe3b4,True,park,0,Chiamaka,48,702.0,red_2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,8,0,0,0
